2018.01.15,7:00,1.221,1.22401,1.22075,1.22227,8710
2018.01.15,8:00,1.22227,1.22299,1.22073,1.22087,7293
2018.01.15,9:00,1.22086,1.22203,1.22012,1.22116,7982
2018.01.15,10:00,1.22115,1.22343,1.22093,1.22309,8656
2018.01.15,11:00,1.22309,1.22693,1.22287,1.226,9558
2018.01.15,12:00,1.226,1.22965,1.22572,1.22741,10026
2018.01.15,13:00,1.22741,1.22823,1.22519,1.22554,6955
2018.01.15,14:00,1.22554,1.22724,1.22512,1.22695,6370
2018.01.15,15:00,1.22695,1.22859,1.2265,1.22829,6794
2018.01.15,16:00,1.2283,1.22908,1.22595,1.22615,7240
2018.01.15,17:00,1.22614,1.22711,1.22542,1.22594,6672
2018.01.15,18:00,1.22596,1.22937,1.22587,1.22655,7529
2018.01.15,19:00,1.22656,1.22874,1.22655,1.22713,4176
2018.01.15,20:00,1.22714,1.22767,1.2268,1.22726,3687
2018.01.15,21:00,1.22726,1.22743,1.22632,1.22686,3312
2018.01.15,22:00,1.22686,1.22783,1.22632,1.2269,5037
2018.01.15,23:00,1.22694,1.22694,,1.22623,3684
2018.01.16,0:00,1.22621,1.22671,,1.22642,2103
2018.01.16,1:00,1.22641,1.22748,1.22611,1.22665,3467
2018.01.16,2:00,1.22667,1.22695,1.22602,1.22616,4596
2018.01.16,3:00,1.22617,1.22657,1.22477,1.22653,5794
2018.01.16,4:00,1.22652,1.22796,1.22588,1.22678,5599
2018.01.16,5:00,1.22678,1.22694,1.22553,1.22574,4165
2018.01.16,6:00,1.22573,1.22701,1.22571,1.22668,3711
2018.01.16,7:00,1.22668,1.22698,1.22612,1.22625,3901
2018.01.16,8:00,1.22624,1.22829,1.2258,1.22667,5753
2018.01.16,9:00,1.22669,1.22676,1.22157,1.22464,15260
2018.01.16,10:00,1.22464,1.22674,1.22224,1.22358,11370
2018.01.16,11:00,1.22359,1.22408,1.2222,1.2233,9255
2018.01.16,12:00,1.22329,1.22384,1.22013,1.22128,10066
2018.01.16,13:00,1.22127,1.22237,1.22046,1.22151,6439
2018.01.16,14:00,1.22152,1.22401,1.22143,1.22322,7122
2018.01.16,15:00,1.22323,1.22355,1.22118,1.22181,7905
